"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045861","negative regulation of proteolysis","38/848","357/28905",0.106442577030812,3.62821071824956,8.68685816133586,9.02337340559469e-12,4.21227476706625e-09,2.89438733545966e-09,"Ltf/Spint2/Gipc1/Cstdc5/Serpinb11/Ifi209/Ecm1/Csta1/Anxa8/Spink5/Pbp2/Chac1/Tnf/Ide/Ctsz/Serpinb1a/Gpc3/Epha4/Serping1/Nr4a1/A2m/Bcl2a1d/Serpinf1/Ptgs2/Serpine1/Ctla2a/Cdk5/Ifi211/Dpep1/Serpinb3a/Serpine2/Svip/Pi15/Stfa2l1/Simc1/Timp1/Serpina3n/Il10",38
"GO:0006935","chemotaxis","44/848","465/28905",0.0946236559139785,3.22534996956786,8.41039289923623,1.12455550483581e-11,4.81216043110991e-09,3.30658776509617e-09,"Cxcl14/Ccl4/Ppbp/S100a14/Akirin1/Cxcl2/Lgals3/Ccl3/Ccr3/Hbegf/Epha2/Saa3/Dock4/Defb14/Ccl2/Ccl7/Itgam/Nr4a1/Artn/Slit3/Rarres2/Fgfr1/Ecscr/Ccl19/Vcam1/Fn1/Pdgfra/Nrp2/Serpine1/Agr2/Fgf2/Lox/Itgb2/Eng/Dpep1/Wnt5a/Lgals9/Itga1/Sema3e/Smoc2/Cxcl5/Cxcl1/Il23a/Maco1",44
"GO:0042330","taxis","44/848","467/28905",0.0942184154175589,3.21153690759969,8.37643824911578,1.29684201955602e-11,5.12252597724627e-09,3.51984975672208e-09,"Cxcl14/Ccl4/Ppbp/S100a14/Akirin1/Cxcl2/Lgals3/Ccl3/Ccr3/Hbegf/Epha2/Saa3/Dock4/Defb14/Ccl2/Ccl7/Itgam/Nr4a1/Artn/Slit3/Rarres2/Fgfr1/Ecscr/Ccl19/Vcam1/Fn1/Pdgfra/Nrp2/Serpine1/Agr2/Fgf2/Lox/Itgb2/Eng/Dpep1/Wnt5a/Lgals9/Itga1/Sema3e/Smoc2/Cxcl5/Cxcl1/Il23a/Maco1",44
"GO:0060326","cell chemotaxis","36/848","334/28905",0.107784431137725,3.67394927126878,8.54515531834936,2.22644203750122e-11,8.16627133040625e-09,5.61130354113089e-09,"Cxcl14/Ccl4/Ppbp/S100a14/Akirin1/Cxcl2/Lgals3/Ccl3/Ccr3/Hbegf/Epha2/Saa3/Dock4/Defb14/Ccl2/Ccl7/Itgam/Nr4a1/Rarres2/Fgfr1/Ccl19/Vcam1/Pdgfra/Serpine1/Agr2/Fgf2/Lox/Itgb2/Eng/Dpep1/Wnt5a/Itga1/Smoc2/Cxcl5/Cxcl1/Il23a",36
"GO:0030198","extracellular matrix organization","35/848","327/28905",0.107033639143731,3.64835771161502,8.37318890411522,5.13531768360287e-11,1.75799042035338e-08,1.20797086845171e-08,"Mmp3/Spint2/Lgals3/Elf3/Tnfrsf11b/Tnf/Il6/Adamtsl4/Gpm6b/Aebp1/Adamts5/Col4a2/Col5a2/Ext1/Col4a1/Adamts1/Fn1/Nid1/Pdgfra/Clasp2/Emilin1/Lox/Eng/Qsox1/Hspg2/Col16a1/Cyp1b1/Col5a1/Col8a1/Plod3/Mmp15/Smoc2/Adamtsl1/Col27a1/Fkbp10",35
"GO:0045229","external encapsulating structure organization","35/848","328/28905",0.106707317073171,3.63723466981132,8.3509073472051,5.59109491235095e-11,1.79439202343263e-08,1.23298356225003e-08,"Mmp3/Spint2/Lgals3/Elf3/Tnfrsf11b/Tnf/Il6/Adamtsl4/Gpm6b/Aebp1/Adamts5/Col4a2/Col5a2/Ext1/Col4a1/Adamts1/Fn1/Nid1/Pdgfra/Clasp2/Emilin1/Lox/Eng/Qsox1/Hspg2/Col16a1/Cyp1b1/Col5a1/Col8a1/Plod3/Mmp15/Smoc2/Adamtsl1/Col27a1/Fkbp10",35
"GO:0043062","extracellular structure organization","35/848","329/28905",0.106382978723404,3.62617924528302,8.32871266506966,6.08511491953291e-11,1.83806265363538e-08,1.26299103469191e-08,"Mmp3/Spint2/Lgals3/Elf3/Tnfrsf11b/Tnf/Il6/Adamtsl4/Gpm6b/Aebp1/Adamts5/Col4a2/Col5a2/Ext1/Col4a1/Adamts1/Fn1/Nid1/Pdgfra/Clasp2/Emilin1/Lox/Eng/Qsox1/Hspg2/Col16a1/Cyp1b1/Col5a1/Col8a1/Plod3/Mmp15/Smoc2/Adamtsl1/Col27a1/Fkbp10",35
"GO:0042060","wound healing","37/848","373/28905",0.0991957104557641,3.38119340887248,8.04709751803122,1.30818510174368e-10,3.73196138747434e-08,2.56434880762855e-08,"Trim72/Plet1/Krt6a/Actg1/Ppl/S100a10/Ceacam1/Anxa8/Hbegf/Chmp4c/Tnf/Il6/Wnt4/Ccl2/Serping1/Ext1/Fermt2/F10/Plpp3/Pros1/Fn1/Pdgfra/Serpine1/Fgf2/Clasp2/Eng/Wnt5a/Serpine2/Ubash3b/Col5a1/Nfatc1/Prkg1/Timp1/Smoc2/Evl/Tspan8/Fkbp10",37
"GO:0032102","negative regulation of response to external stimulus","42/848","470/28905",0.0893617021276596,3.04599056603774,7.77467464811466,1.99272800476686e-10,5.3856096339357e-08,3.70062286536206e-08,"H2-Q7/Ltf/H2-Q6/Arg1/Ifi209/Ceacam1/Spink5/Cd200/Lpcat3/Tnf/H2-Q4/Wnt4/Pglyrp1/Uaca/Nlrp3/Epha4/Serping1/Acp5/Pros1/A2m/Pdgfra/Il33/Nlrc5/Serpine1/Ctla2a/Fgf2/Clasp2/Ifi211/Wnt5a/Serpine2/Lgals9/Ubash3b/Prkg1/Sirpa/Sema3e/Stat2/Tap1/Inpp5f/Il10/Tspan8/Mavs/Enpp3",42
"GO:0010631","epithelial cell migration","34/848","329/28905",0.103343465045593,3.52257412398922,8.00013749738618,2.48765698986668e-10,6.08291363950735e-08,4.17976252131986e-08,"Krt16/Rab25/Gipc1/Glul/Rab11a/Ceacam1/Ctsh/Hbegf/Epha2/Emp2/Tnf/Fstl1/Lcn2/Dcn/Nr4a1/Ptprm/Bmper/Fgfr1/Plpp3/Serpinf1/Ptgs2/Rhoj/Serpine1/Jun/Fgf2/Clasp2/Itgb2/Wnt5a/Cyp1b1/Smoc2/Evl/Adora2b/Plk2/Atp2b4",34
"GO:0051346","negative regulation of hydrolase activity","34/848","329/28905",0.103343465045593,3.52257412398922,8.00013749738618,2.48765698986668e-10,6.08291363950735e-08,4.17976252131986e-08,"Ltf/Spint2/Cstdc5/Serpinb11/Ifi209/Ecm1/Csta1/Anxa8/Spink5/Pbp2/Tnf/Chp1/Serpinb1a/Gpc3/Serping1/Angptl4/Nr4a1/Slc39a14/A2m/Bcl2a1d/Gpsm1/Serpinf1/Ptgs2/Serpine1/Ifi211/Dpep1/Serpinb3a/Serpine2/Pi15/Stfa2l1/Simc1/Timp1/Rrp1b/Serpina3n",34
"GO:0090132","epithelium migration","34/848","331/28905",0.102719033232628,3.50128968819472,7.95698892730227,2.92371813943176e-10,6.82422392999187e-08,4.6891402886963e-08,"Krt16/Rab25/Gipc1/Glul/Rab11a/Ceacam1/Ctsh/Hbegf/Epha2/Emp2/Tnf/Fstl1/Lcn2/Dcn/Nr4a1/Ptprm/Bmper/Fgfr1/Plpp3/Serpinf1/Ptgs2/Rhoj/Serpine1/Jun/Fgf2/Clasp2/Itgb2/Wnt5a/Cyp1b1/Smoc2/Evl/Adora2b/Plk2/Atp2b4",34
"GO:0090130","tissue migration","34/848","333/28905",0.102102102102102,3.48026092129866,7.91417138704991,3.43148296904641e-10,7.66115871567536e-08,5.26422467379569e-08,"Krt16/Rab25/Gipc1/Glul/Rab11a/Ceacam1/Ctsh/Hbegf/Epha2/Emp2/Tnf/Fstl1/Lcn2/Dcn/Nr4a1/Ptprm/Bmper/Fgfr1/Plpp3/Serpinf1/Ptgs2/Rhoj/Serpine1/Jun/Fgf2/Clasp2/Itgb2/Wnt5a/Cyp1b1/Smoc2/Evl/Adora2b/Plk2/Atp2b4",34
"GO:0010466","negative regulation of peptidase activity","29/848","251/28905",0.115537848605578,3.93823291738706,8.12805692758361,3.84504666054817e-10,8.22679775079785e-08,5.65289316059537e-08,"Ltf/Spint2/Cstdc5/Serpinb11/Ifi209/Ecm1/Csta1/Anxa8/Spink5/Pbp2/Tnf/Serpinb1a/Gpc3/Serping1/Nr4a1/A2m/Bcl2a1d/Serpinf1/Ptgs2/Serpine1/Ifi211/Dpep1/Serpinb3a/Serpine2/Pi15/Stfa2l1/Simc1/Timp1/Serpina3n",29
"GO:0007160","cell-matrix adhesion","28/848","238/28905",0.117647058823529,4.01012763596004,8.10659638423892,5.07955744963474e-10,1.04334110015497e-07,7.16912697733711e-08,"Plet1/Apod/Actg1/Muc4/S100a10/Lypd3/Emp2/Itgax/Wnt4/Slk/Gpm6b/Itgam/Fermt2/Vcam1/Fn1/Nid1/Cdh11/Pcsk5/Serpine1/Cdk5/Clasp2/Emilin1/Itgb2/Epha1/Col16a1/Itga1/Sirpa/Sema3e",28
"GO:2000181","negative regulation of blood vessel morphogenesis","19/848","114/28905",0.166666666666667,5.6810141509434,8.70603260416131,9.19415520112395e-10,1.81584565222198e-07,1.24772502972338e-07,"Epha2/Tnf/Wnt4/Ccl2/Col4a2/Dcn/Ptprm/Ecscr/Adamts1/Klf2/Serpinf1/Serpine1/Emilin1/Thbs2/Tcf4/Sema3e/Plk2/Lif/Atp2b4",19
"GO:0097530","granulocyte migration","23/848","169/28905",0.136094674556213,4.63893463213129,8.2482294439224,1.03387258334814e-09,1.92067001931746e-07,1.31975317065589e-07,"Ccl4/Ppbp/S100a14/Akirin1/Cxcl2/Lgals3/Ccl3/Ccr3/Emp2/Cd99l2/Ccl2/Ccl7/Itgam/Rarres2/Ccl19/Itgb2/Dpep1/Il1r1/Itga1/Sirpa/Cxcl5/Cxcl1/Il23a",23
"GO:1901343","negative regulation of vasculature development","19/848","115/28905",0.165217391304348,5.63161402789171,8.65200442110478,1.07148847007771e-09,1.92067001931746e-07,1.31975317065589e-07,"Epha2/Tnf/Wnt4/Ccl2/Col4a2/Dcn/Ptprm/Ecscr/Adamts1/Klf2/Serpinf1/Serpine1/Emilin1/Thbs2/Tcf4/Sema3e/Plk2/Lif/Atp2b4",19
"GO:0006575","cellular modified amino acid metabolic process","25/848","199/28905",0.125628140703518,4.28217147056035,8.07714256523257,1.08470166621628e-09,1.92067001931746e-07,1.31975317065589e-07,"Gsto1/Ctsl/Gsta4/Slc1a1/Ckmt1/Lpcat4/Mboat1/Chac1/Serinc2/Acadm/Lpcat3/Duoxa1/Plscr1/Crot/Kcnj6/Sod2/Dio2/Dpep1/Ctsk/Gstt3/Plod3/Gstk1/Gsta1/Gsta3/Ass1",25
"GO:0050678","regulation of epithelial cell proliferation","38/848","426/28905",0.0892018779342723,3.04054278501196,7.37639935757543,1.53556646996912e-09,2.59648291484329e-07,1.78412560458252e-07,"B2m/Ctsl/Il18/Glul/Tgfa/Arg1/Ecm1/Ceacam1/Slurp1/Ccr3/Krt4/Tgm1/Tnf/Dab2/Il6/Ccl2/Nupr1/Gpc3/Nr4a1/Ptprm/Cdkn2b/Fgfr1/Twist1/Serpinf1/Jun/Fgf2/Eng/Wnt5a/Nr4a3/Hspg2/Ang/Nfatc1/Adora2b/Cdc25a/Rap1gap/Il10/Myc/Rian",38
"GO:0010632","regulation of epithelial cell migration","28/848","250/28905",0.112,3.81764150943396,7.77878591146867,1.56749698851299e-09,2.59648291484329e-07,1.78412560458252e-07,"Rab25/Glul/Rab11a/Ceacam1/Ctsh/Hbegf/Epha2/Emp2/Tnf/Lcn2/Dcn/Ptprm/Bmper/Fgfr1/Plpp3/Serpinf1/Ptgs2/Rhoj/Serpine1/Jun/Fgf2/Clasp2/Wnt5a/Smoc2/Evl/Adora2b/Plk2/Atp2b4",28
"GO:0042742","defense response to bacterium","38/848","430/28905",0.0883720930232558,3.01225866608161,7.30873898236533,1.99193359159084e-09,3.19643093525593e-07,2.19636888125412e-07,"B2m/H2-Q7/Ltf/Krt6a/H2-Q6/Ppl/Il18/Pglyrp4/Spink5/Epha2/Tnf/Clec4e/Defb14/H2-Q4/Pglyrp1/Gsdma/Lcn2/Adamts5/Nlrp3/Wfdc17/Rarres2/Acp5/Rnase4/Slc15a2/Serpine1/Defb1/Emilin1/Ncf1/Lgals9/Tslp/Plac8/Rnf213/Ang/Wfdc21/Cxcl5/Il10/Il23a/Mavs",38
"GO:0001667","ameboidal-type cell migration","40/848","470/28905",0.0851063829787234,2.90094339622642,7.22350174798895,2.22709821528265e-09,3.46549979862921e-07,2.38125461487318e-07,"Krt16/Rab25/Gipc1/Glul/Rab11a/Ceacam1/Ctsh/Hbegf/Epha2/Emp2/Tnf/Fstl1/Lcn2/Dcn/Nr4a1/Ptprm/Bmper/Fgfr1/Plpp3/Fn1/Twist1/Serpinf1/Ptgs2/Rhoj/Nrp2/Serpine1/Jun/Fgf2/Clasp2/Itgb2/Wnt5a/Cyp1b1/Gdnf/Timp1/Sema3e/Smoc2/Evl/Adora2b/Plk2/Atp2b4",40
"GO:0002698","negative regulation of immune effector process","22/848","167/28905",0.131736526946108,4.49038244266185,7.86428538440306,4.41514226299314e-09,6.66816338837347e-07,4.58190615032601e-07,"H2-Q7/H2-Q6/Muc4/Arg1/Ceacam1/Lgals3/Pglyrp4/Spink5/Bst2/Tnf/H2-Q4/Pglyrp1/Serping1/Acp5/A2m/Twist1/Ptprc/Il33/Lgals9/Tap1/Il10/Enpp3",22
"GO:0016525","negative regulation of angiogenesis","18/848","112/28905",0.160714285714286,5.4781207884097,8.25501070288895,4.63299504803387e-09,6.79726559190111e-07,4.67061636120587e-07,"Epha2/Tnf/Ccl2/Col4a2/Dcn/Ptprm/Ecscr/Adamts1/Klf2/Serpinf1/Serpine1/Emilin1/Thbs2/Tcf4/Sema3e/Plk2/Lif/Atp2b4",18
"GO:0006959","humoral immune response","32/848","339/28905",0.0943952802359882,3.2175655368175,7.14015897016158,7.79236816265416e-09,1.09430639957373e-06,7.51932568312643e-07,"B2m/Cxcl14/H2-Q7/Ltf/Krt6a/Ppbp/H2-Q6/Ppl/Cxcl2/Lgals3/Pglyrp4/Spink5/Spns2/Tnf/H2-Q4/Pglyrp1/Tnfrsf21/Serping1/Wfdc17/Rarres2/Ccl19/A2m/Rnase4/Ptprc/Defb1/C1ra/C1s1/Tslp/Ang/Wfdc21/Cxcl5/Cxcl1",32
"GO:0071674","mononuclear cell migration","24/848","203/28905",0.118226600985222,4.0298819592899,7.53136910475578,7.88497308358873e-09,1.09430639957373e-06,7.51932568312643e-07,"Cxcl14/Ccl4/Apod/S100a14/Akirin1/Ecm1/Lgals3/Ccl3/Cd200/Spns2/Eps8/Cd99l2/Ccl2/Ccl7/Artn/Ext1/Rarres2/Ccl19/Stk10/Serpine1/Plcb1/Wnt5a/Lgals9/Sirpa",24
"GO:0007162","negative regulation of cell adhesion","32/848","342/28905",0.0935672514619883,3.18934127772261,7.08077660333614,9.63530624833883e-09,1.30203414697947e-06,8.9466887934714e-07,"H2-Q7/Plet1/Spint2/Apod/H2-Q6/Muc4/Arg1/Ceacam1/Lgals3/Cdsn/Mbp/Dapl1/H2-Q4/Tnfrsf21/Epha4/Abca12/Acp5/Tnc/Ptprc/Cblb/Serpine1/Clasp2/Serpine2/Lgals9/Muc1/Hspg2/Ubash3b/Cyp1b1/Prkg1/Sema3e/Il10/Ass1",32
"GO:0097529","myeloid leukocyte migration","27/848","255/28905",0.105882352941176,3.60911487236404,7.27540646649529,1.0334723521604e-08,1.36073859701119e-06,9.35006565301393e-07,"Ccl4/Ppbp/S100a14/Akirin1/Cxcl2/Lgals3/Ccl3/Ccr3/Cd200/Emp2/Cd99l2/Ccl2/Ccl7/Itgam/Rarres2/Ccl19/Serpine1/Plcb1/Emilin1/Itgb2/Dpep1/Il1r1/Itga1/Sirpa/Cxcl5/Cxcl1/Il23a",27
"GO:1903034","regulation of response to wounding","22/848","176/28905",0.125,4.26076061320755,7.54347195531874,1.18062597800042e-08,1.51562859925804e-06,1.04143638901511e-06,"Actg1/Ceacam1/Hbegf/Tnf/Wnt4/Ccl2/Epha4/Serping1/Fermt2/Pros1/Pdgfra/Il33/Serpine1/Fgf2/Clasp2/Serpine2/Ubash3b/Prkg1/Smoc2/Inpp5f/Il10/Tspan8",22
"GO:1903035","negative regulation of response to wounding","16/848","94/28905",0.170212765957447,5.80188679245283,8.10686539218288,1.41973314788729e-08,1.77812919863445e-06,1.22180886051815e-06,"Ceacam1/Tnf/Wnt4/Epha4/Serping1/Pros1/Pdgfra/Il33/Serpine1/Fgf2/Clasp2/Serpine2/Ubash3b/Prkg1/Inpp5f/Tspan8",16
"GO:0031589","cell-substrate adhesion","33/848","369/28905",0.0894308943089431,3.04834905660377,6.8845710364635,1.71902394623541e-08,2.10171141998067e-06,1.44415244806544e-06,"Plet1/Apod/Actg1/Muc4/S100a10/Lypd3/Emp2/Dab2/Itgax/Wnt4/Slk/Gpm6b/Itgam/Fermt2/Vcam1/Fn1/Nid1/Cdh11/Pcsk5/Serpine1/Agr2/Cdk5/Clasp2/Emilin1/Itgb2/Epha1/Col16a1/Itga1/Col8a1/Sirpa/Sema3e/Smoc2/Fbln2",33
"GO:0016485","protein processing","28/848","279/28905",0.100358422939068,3.42082572529925,7.06385178630208,1.79420078987185e-08,2.1426095479051e-06,1.47225484642606e-06,"Perp/Ifi209/S100a10/Tmprss2/Rnpep/Tmprss4/Dhcr24/Ctsh/Bace2/Chac1/Capn1/Cpe/Ctsz/Cpn1/Aebp1/Pcsk5/Serpine1/Ctla2a/C1ra/Ifi211/Serpine2/Bmp1/Atg4c/Ldlrad3/Immp2l/Myc/Eno1b/Klk13",28
"GO:0051345","positive regulation of hydrolase activity","39/848","488/28905",0.0799180327868853,2.72409285106712,6.67786650166508,1.99462470496877e-08,2.32781769545787e-06,1.5995172275252e-06,"Ccl4/Perp/Ctsl/Prss22/Ifi209/S100a10/Ccl3/Slc1a1/Ctsh/Dap/Tax1bp3/Cd200/Mbp/Epha2/Tnf/Wnt4/Uaca/Kalrn/Ccl2/Ccl7/Bcar3/Nlrp3/Dock9/Ngef/Epha4/Fgfr1/Fermt2/Ccl19/Ptprc/Pdgfra/Rapgef1/Epha1/Ifi211/Wnt5a/Ctsk/Itga1/Ang/Rap1gap/Myc",39
"GO:0071621","granulocyte chemotaxis","19/848","137/28905",0.138686131386861,4.72726724969012,7.60242713218056,2.12277051867401e-08,2.42231702519801e-06,1.66445070844334e-06,"Ccl4/Ppbp/S100a14/Akirin1/Cxcl2/Lgals3/Ccl3/Ccr3/Ccl2/Ccl7/Itgam/Rarres2/Ccl19/Itgb2/Dpep1/Itga1/Cxcl5/Cxcl1/Il23a",19
"GO:0043542","endothelial cell migration","25/848","232/28905",0.107758620689655,3.67306949414444,7.10679779723402,2.54275846843676e-08,2.83849233378755e-06,1.95041793734554e-06,"Gipc1/Glul/Ceacam1/Epha2/Emp2/Tnf/Fstl1/Lcn2/Dcn/Nr4a1/Ptprm/Bmper/Fgfr1/Plpp3/Serpinf1/Ptgs2/Rhoj/Fgf2/Itgb2/Wnt5a/Cyp1b1/Smoc2/Adora2b/Plk2/Atp2b4",25
"GO:0001906","cell killing","28/848","285/28905",0.0982456140350877,3.34880834160874,6.92773840644659,2.84195635941418e-08,3.10498849055145e-06,2.13353588281217e-06,"B2m/Cxcl14/H2-Q7/Ltf/Ppbp/H2-Q6/H60c/Muc4/Il18/Arg1/Ceacam1/Lgals3/Pglyrp4/Ctsh/Pnp/Emp2/H2-Q4/Pglyrp1/Ccl2/Itgam/Ccl19/Ptprc/Ncf1/Lgals9/Cxcl5/Tap1/Cxcl1/Il23a",28
"GO:0045428","regulation of nitric oxide biosynthetic process","14/848","75/28905",0.186666666666667,6.3627358490566,8.0844596983398,3.35556406230308e-08,3.58975447081798e-06,2.46663393351753e-06,"Tnf/Il6/Ddah1/Clu/Acp5/Sod2/Klf2/Ptgs2/Itgb2/Pkd2/Sirpa/Il10/Ass1/Atp2b4",14
"GO:0002685","regulation of leukocyte migration","26/848","253/28905",0.102766798418972,3.50291781639198,6.95161422767215,3.56112922113885e-08,3.7319180715404e-06,2.56431904387914e-06,"Cxcl14/Ppbp/Apod/S100a14/Akirin1/Gcnt1/Ecm1/Lgals3/Cd200/Capn1/Spns2/Cd99l2/Ccl2/Ccl7/Rarres2/Ccl19/Stk10/Fut9/Il33/Serpine1/Plcb1/Emilin1/Wnt5a/Lgals9/Il1r1/Il23a",26
"GO:0006809","nitric oxide biosynthetic process","15/848","88/28905",0.170454545454545,5.81012810891938,7.85651384759814,3.92849482718219e-08,4.03062559437884e-06,2.76957043865277e-06,"Tnf/Il6/Ddah1/Clu/Acp5/Sod2/Klf2/Ptgs2/Itgb2/Pkd2/Cyp1b1/Sirpa/Il10/Ass1/Atp2b4",15
"GO:0045109","intermediate filament organization","14/848","76/28905",0.184210526315789,6.27901564051638,8.01126762614354,4.00315297591667e-08,4.03062559437884e-06,2.76957043865277e-06,"Krt12/Krt6b/Krt14/Krt16/Krt15/Krt6a/Krt5/Krt23/Krt19/Krt80/Krt4/Krt78/Krt7/Krt75",14
